Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,3.43503,131072,32
Memory Setup Time,3.25996,131072,32
Kernel Exec Time,0.041823,131072,32
Total Exec Time,3.16891,131072,32
Memory Setup Time,3.07342,131072,32
Kernel Exec Time,0.038912,131072,32
Total Exec Time,3.01123,131072,32
Memory Setup Time,2.91603,131072,32
Kernel Exec Time,0.040096,131072,32
Total Exec Time,3.2124,131072,32
Memory Setup Time,3.06786,131072,32
Kernel Exec Time,0.040961,131072,32
Total Exec Time,2.98156,131072,32
Memory Setup Time,2.88675,131072,32
Kernel Exec Time,0.038912,131072,32
Total Exec Time,2.91937,131072,32
Memory Setup Time,2.82434,131072,32
Kernel Exec Time,0.038719,131072,32
Total Exec Time,2.94608,131072,32
Memory Setup Time,2.84935,131072,32
Kernel Exec Time,0.038912,131072,32
Total Exec Time,3.0207,131072,32
Memory Setup Time,2.92471,131072,32
Kernel Exec Time,0.040128,131072,32
Total Exec Time,3.27554,131072,32
Memory Setup Time,3.18102,131072,32
Kernel Exec Time,0.03904,131072,32
Total Exec Time,2.88232,131072,32
Memory Setup Time,2.78532,131072,32
Kernel Exec Time,0.038913,131072,32
Total Exec Time,2.92631,131072,32
Memory Setup Time,2.83074,131072,32
Kernel Exec Time,0.038913,131072,32
Total Exec Time,3.07755,131072,32
Memory Setup Time,2.98144,131072,32
Kernel Exec Time,0.038912,131072,32
Total Exec Time,3.11722,131072,32
Memory Setup Time,3.02238,131072,32
Kernel Exec Time,0.038688,131072,32
Total Exec Time,3.05541,131072,32
Memory Setup Time,2.961,131072,32
Kernel Exec Time,0.037823,131072,32
Total Exec Time,3.03511,131072,32
Memory Setup Time,2.93996,131072,32
Kernel Exec Time,0.038913,131072,32
Total Exec Time,3.21282,131072,32
Memory Setup Time,3.03835,131072,32
Kernel Exec Time,0.043009,131072,32
Total Exec Time,2.95591,131072,32
Memory Setup Time,2.86141,131072,32
Kernel Exec Time,0.038656,131072,32
Total Exec Time,3.4507,131072,32
Memory Setup Time,3.27577,131072,32
Kernel Exec Time,0.042784,131072,32
Total Exec Time,3.5227,131072,32
Memory Setup Time,3.34893,131072,32
Kernel Exec Time,0.043009,131072,32
Total Exec Time,2.80225,131072,32
Memory Setup Time,2.70704,131072,32
Kernel Exec Time,0.039104,131072,32
Total Exec Time,2.98067,131072,32
Memory Setup Time,2.88538,131072,32
Kernel Exec Time,0.038913,131072,32
Total Exec Time,3.7908,262144,32
Memory Setup Time,3.58277,262144,32
Kernel Exec Time,0.075743,262144,32
Total Exec Time,3.24565,262144,32
Memory Setup Time,3.10233,262144,32
Kernel Exec Time,0.071872,262144,32
Total Exec Time,3.48092,262144,32
Memory Setup Time,3.35304,262144,32
Kernel Exec Time,0.071136,262144,32
Total Exec Time,3.55387,262144,32
Memory Setup Time,3.42585,262144,32
Kernel Exec Time,0.070497,262144,32
Total Exec Time,3.51218,262144,32
Memory Setup Time,3.38556,262144,32
Kernel Exec Time,0.07168,262144,32
Total Exec Time,3.26258,262144,32
Memory Setup Time,3.13501,262144,32
Kernel Exec Time,0.07056,262144,32
Total Exec Time,2.92819,262144,32
Memory Setup Time,2.80101,262144,32
Kernel Exec Time,0.070337,262144,32
Total Exec Time,3.12935,262144,32
Memory Setup Time,3.00233,262144,32
Kernel Exec Time,0.071199,262144,32
Total Exec Time,4.25231,262144,32
Memory Setup Time,4.0446,262144,32
Kernel Exec Time,0.075776,262144,32
Total Exec Time,3.46378,262144,32
Memory Setup Time,3.33502,262144,32
Kernel Exec Time,0.071681,262144,32
Total Exec Time,3.25871,262144,32
Memory Setup Time,3.07868,262144,32
Kernel Exec Time,0.072511,262144,32
Total Exec Time,3.48751,262144,32
Memory Setup Time,3.36022,262144,32
Kernel Exec Time,0.070271,262144,32
Total Exec Time,3.04767,262144,32
Memory Setup Time,2.92036,262144,32
Kernel Exec Time,0.071584,262144,32
Total Exec Time,3.50136,262144,32
Memory Setup Time,3.29268,262144,32
Kernel Exec Time,0.075457,262144,32
Total Exec Time,3.32792,262144,32
Memory Setup Time,3.20102,262144,32
Kernel Exec Time,0.071329,262144,32
Total Exec Time,3.40564,262144,32
Memory Setup Time,3.27788,262144,32
Kernel Exec Time,0.070143,262144,32
Total Exec Time,3.19886,262144,32
Memory Setup Time,3.06576,262144,32
Kernel Exec Time,0.071007,262144,32
Total Exec Time,3.55172,262144,32
Memory Setup Time,3.34461,262144,32
Kernel Exec Time,0.074688,262144,32
Total Exec Time,3.02454,262144,32
Memory Setup Time,2.89757,262144,32
Kernel Exec Time,0.070785,262144,32
Total Exec Time,2.96851,262144,32
Memory Setup Time,2.84188,262144,32
Kernel Exec Time,0.070079,262144,32
Total Exec Time,3.16515,262144,32
Memory Setup Time,3.03985,262144,32
Kernel Exec Time,0.070913,262144,32
Total Exec Time,3.27379,262144,32
Memory Setup Time,3.14605,262144,32
Kernel Exec Time,0.071679,262144,32
Total Exec Time,3.57714,262144,32
Memory Setup Time,3.37178,262144,32
Kernel Exec Time,0.075776,262144,32
Total Exec Time,3.06155,262144,32
Memory Setup Time,2.93223,262144,32
Kernel Exec Time,0.07056,262144,32
Total Exec Time,3.1764,262144,32
Memory Setup Time,3.04841,262144,32
Kernel Exec Time,0.071521,262144,32
Total Exec Time,3.38451,262144,32
Memory Setup Time,3.25762,262144,32
Kernel Exec Time,0.07056,262144,32
Total Exec Time,3.03199,262144,32
Memory Setup Time,2.9043,262144,32
Kernel Exec Time,0.07168,262144,32
Total Exec Time,3.60031,262144,32
Memory Setup Time,3.39769,262144,32
Kernel Exec Time,0.071199,262144,32
Total Exec Time,3.62951,524288,32
Memory Setup Time,3.43911,524288,32
Kernel Exec Time,0.135168,524288,32
Total Exec Time,3.71152,524288,32
Memory Setup Time,3.49363,524288,32
Kernel Exec Time,0.136992,524288,32
Total Exec Time,7.14812,524288,32
Memory Setup Time,6.95313,524288,32
Kernel Exec Time,0.135104,524288,32
Total Exec Time,3.84075,524288,32
Memory Setup Time,3.59928,524288,32
Kernel Exec Time,0.137217,524288,32
Total Exec Time,3.69637,524288,32
Memory Setup Time,3.50584,524288,32
Kernel Exec Time,0.134143,524288,32
Total Exec Time,6.65954,524288,32
Memory Setup Time,6.38931,524288,32
Kernel Exec Time,0.135168,524288,32
Total Exec Time,3.8663,524288,32
Memory Setup Time,3.67374,524288,32
Kernel Exec Time,0.135231,524288,32
Total Exec Time,3.32538,524288,32
Memory Setup Time,3.13501,524288,32
Kernel Exec Time,0.135169,524288,32
Total Exec Time,3.05977,524288,32
Memory Setup Time,2.86988,524288,32
Kernel Exec Time,0.135232,524288,32
Total Exec Time,3.25604,524288,32
Memory Setup Time,3.06525,524288,32
Kernel Exec Time,0.135392,524288,32
Total Exec Time,3.30404,524288,32
Memory Setup Time,3.11281,524288,32
Kernel Exec Time,0.134913,524288,32
Total Exec Time,3.57607,524288,32
Memory Setup Time,3.37334,524288,32
Kernel Exec Time,0.133888,524288,32
Total Exec Time,3.67257,524288,32
Memory Setup Time,3.42806,524288,32
Kernel Exec Time,0.138369,524288,32
Total Exec Time,3.17665,524288,32
Memory Setup Time,2.98674,524288,32
Kernel Exec Time,0.134752,524288,32
Total Exec Time,3.10876,524288,32
Memory Setup Time,2.9173,524288,32
Kernel Exec Time,0.134017,524288,32
Total Exec Time,4.61852,524288,32
Memory Setup Time,4.42791,524288,32
Kernel Exec Time,0.134144,524288,32
Total Exec Time,3.28394,524288,32
Memory Setup Time,3.09478,524288,32
Kernel Exec Time,0.135169,524288,32
Total Exec Time,3.7133,524288,32
Memory Setup Time,3.51557,524288,32
Kernel Exec Time,0.134816,524288,32
Total Exec Time,3.92521,524288,32
Memory Setup Time,3.64794,524288,32
Kernel Exec Time,0.135168,524288,32
Total Exec Time,3.81605,524288,32
Memory Setup Time,3.62357,524288,32
Kernel Exec Time,0.135232,524288,32
Total Exec Time,3.23916,524288,32
Memory Setup Time,3.04839,524288,32
Kernel Exec Time,0.135168,524288,32
Total Exec Time,3.34963,524288,32
Memory Setup Time,3.15846,524288,32
Kernel Exec Time,0.135169,524288,32
Total Exec Time,3.32456,524288,32
Memory Setup Time,3.13333,524288,32
Kernel Exec Time,0.135167,524288,32
Total Exec Time,3.23948,524288,32
Memory Setup Time,3.04956,524288,32
Kernel Exec Time,0.134944,524288,32
Total Exec Time,3.64997,524288,32
Memory Setup Time,3.46029,524288,32
Kernel Exec Time,0.135169,524288,32
Total Exec Time,3.71787,524288,32
Memory Setup Time,3.52807,524288,32
Kernel Exec Time,0.13504,524288,32
Total Exec Time,3.52447,524288,32
Memory Setup Time,3.33457,524288,32
Kernel Exec Time,0.13488,524288,32
Total Exec Time,3.73926,524288,32
Memory Setup Time,3.54754,524288,32
Kernel Exec Time,0.135167,524288,32
Total Exec Time,3.92804,1048576,32
Memory Setup Time,3.61477,1048576,32
Kernel Exec Time,0.256801,1048576,32
Total Exec Time,4.15906,1048576,32
Memory Setup Time,3.80455,1048576,32
Kernel Exec Time,0.257375,1048576,32
Total Exec Time,3.66183,1048576,32
Memory Setup Time,3.34334,1048576,32
Kernel Exec Time,0.257632,1048576,32
Total Exec Time,3.94505,1048576,32
Memory Setup Time,3.55449,1048576,32
Kernel Exec Time,0.260736,1048576,32
Total Exec Time,3.84157,1048576,32
Memory Setup Time,3.52912,1048576,32
Kernel Exec Time,0.257344,1048576,32
Total Exec Time,4.03199,1048576,32
Memory Setup Time,3.70757,1048576,32
Kernel Exec Time,0.258048,1048576,32
Total Exec Time,3.89516,1048576,32
Memory Setup Time,3.58338,1048576,32
Kernel Exec Time,0.2568,1048576,32
Total Exec Time,3.89174,1048576,32
Memory Setup Time,3.57818,1048576,32
Kernel Exec Time,0.258048,1048576,32
Total Exec Time,4.16318,1048576,32
Memory Setup Time,3.80921,1048576,32
Kernel Exec Time,0.258048,1048576,32
Total Exec Time,4.08733,1048576,32
Memory Setup Time,3.77297,1048576,32
Kernel Exec Time,0.257697,1048576,32
Total Exec Time,3.91567,1048576,32
Memory Setup Time,3.59227,1048576,32
Kernel Exec Time,0.257696,1048576,32
Total Exec Time,3.85697,1048576,32
Memory Setup Time,3.54474,1048576,32
Kernel Exec Time,0.257632,1048576,32
Total Exec Time,3.86694,1048576,32
Memory Setup Time,3.55471,1048576,32
Kernel Exec Time,0.256993,1048576,32
Total Exec Time,3.72722,1048576,32
Memory Setup Time,3.41547,1048576,32
Kernel Exec Time,0.257697,1048576,32
Total Exec Time,4.09256,1048576,32
Memory Setup Time,3.73653,1048576,32
Kernel Exec Time,0.258049,1048576,32
Total Exec Time,3.91222,1048576,32
Memory Setup Time,3.60037,1048576,32
Kernel Exec Time,0.257919,1048576,32
Total Exec Time,3.50116,1048576,32
Memory Setup Time,3.18982,1048576,32
Kernel Exec Time,0.256255,1048576,32
Total Exec Time,3.98339,1048576,32
Memory Setup Time,3.59468,1048576,32
Kernel Exec Time,0.261761,1048576,32
Total Exec Time,3.8866,1048576,32
Memory Setup Time,3.5346,1048576,32
Kernel Exec Time,0.258047,1048576,32
Total Exec Time,3.9589,1048576,32
Memory Setup Time,3.6451,1048576,32
Kernel Exec Time,0.257568,1048576,32
Total Exec Time,3.96266,1048576,32
Memory Setup Time,3.57053,1048576,32
Kernel Exec Time,0.261471,1048576,32
Total Exec Time,3.66025,1048576,32
Memory Setup Time,3.34667,1048576,32
Kernel Exec Time,0.256993,1048576,32
Total Exec Time,3.75678,1048576,32
Memory Setup Time,3.44607,1048576,32
Kernel Exec Time,0.256928,1048576,32
Total Exec Time,3.85019,1048576,32
Memory Setup Time,3.53209,1048576,32
Kernel Exec Time,0.258048,1048576,32
Total Exec Time,3.58064,1048576,32
Memory Setup Time,3.26848,1048576,32
Kernel Exec Time,0.257983,1048576,32
Total Exec Time,5.01983,1048576,32
Memory Setup Time,4.70603,1048576,32
Kernel Exec Time,0.257184,1048576,32
Total Exec Time,4.10187,1048576,32
Memory Setup Time,3.7809,1048576,32
Kernel Exec Time,0.257984,1048576,32
Total Exec Time,3.76407,1048576,32
Memory Setup Time,3.45137,1048576,32
Kernel Exec Time,0.256863,1048576,32
Total Exec Time,4.47595,2097152,32
Memory Setup Time,3.8803,2097152,32
Kernel Exec Time,0.503103,2097152,32
Total Exec Time,4.08121,2097152,32
Memory Setup Time,3.52215,2097152,32
Kernel Exec Time,0.502945,2097152,32
Total Exec Time,4.08912,2097152,32
Memory Setup Time,3.51516,2097152,32
Kernel Exec Time,0.503135,2097152,32
Total Exec Time,4.4564,2097152,32
Memory Setup Time,3.89777,2097152,32
Kernel Exec Time,0.501856,2097152,32
Total Exec Time,4.31522,2097152,32
Memory Setup Time,3.75668,2097152,32
Kernel Exec Time,0.501792,2097152,32
Total Exec Time,5.30771,2097152,32
Memory Setup Time,4.74472,2097152,32
Kernel Exec Time,0.503327,2097152,32
Total Exec Time,17.5821,2097152,32
Memory Setup Time,16.9766,2097152,32
Kernel Exec Time,0.503936,2097152,32
Total Exec Time,4.46467,2097152,32
Memory Setup Time,3.90377,2097152,32
Kernel Exec Time,0.50176,2097152,32
Total Exec Time,7.13797,2097152,32
Memory Setup Time,6.5281,2097152,32
Kernel Exec Time,0.505729,2097152,32
Total Exec Time,7.78842,2097152,32
Memory Setup Time,7.18457,2097152,32
Kernel Exec Time,0.504065,2097152,32
Total Exec Time,4.6223,2097152,32
Memory Setup Time,4.05619,2097152,32
Kernel Exec Time,0.502015,2097152,32
Total Exec Time,4.58738,2097152,32
Memory Setup Time,3.95122,2097152,32
Kernel Exec Time,0.505856,2097152,32
Total Exec Time,4.01581,2097152,32
Memory Setup Time,3.45635,2097152,32
Kernel Exec Time,0.502336,2097152,32
Total Exec Time,4.27197,2097152,32
Memory Setup Time,3.70809,2097152,32
Kernel Exec Time,0.502591,2097152,32
Total Exec Time,4.15443,2097152,32
Memory Setup Time,3.59356,2097152,32
Kernel Exec Time,0.501793,2097152,32
Total Exec Time,4.3124,2097152,32
Memory Setup Time,3.75133,2097152,32
Kernel Exec Time,0.501697,2097152,32
Total Exec Time,4.33066,2097152,32
Memory Setup Time,3.72642,2097152,32
Kernel Exec Time,0.503968,2097152,32
Total Exec Time,4.31857,2097152,32
Memory Setup Time,3.76029,2097152,32
Kernel Exec Time,0.501793,2097152,32
Total Exec Time,4.73068,2097152,32
Memory Setup Time,4.12488,2097152,32
Kernel Exec Time,0.503776,2097152,32
Total Exec Time,4.62111,2097152,32
Memory Setup Time,4.06149,2097152,32
Kernel Exec Time,0.503136,2097152,32
Total Exec Time,5.41207,2097152,32
Memory Setup Time,4.79807,2097152,32
Kernel Exec Time,0.505856,2097152,32
Total Exec Time,4.60596,2097152,32
Memory Setup Time,3.9701,2097152,32
Kernel Exec Time,0.506943,2097152,32
Total Exec Time,4.44507,2097152,32
Memory Setup Time,3.88688,2097152,32
Kernel Exec Time,0.501824,2097152,32
Total Exec Time,4.53086,2097152,32
Memory Setup Time,3.9718,2097152,32
Kernel Exec Time,0.502175,2097152,32
Total Exec Time,4.44195,2097152,32
Memory Setup Time,3.87788,2097152,32
Kernel Exec Time,0.50176,2097152,32
Total Exec Time,4.50465,2097152,32
Memory Setup Time,3.9453,2097152,32
Kernel Exec Time,0.50176,2097152,32
Total Exec Time,4.55611,2097152,32
Memory Setup Time,3.99657,2097152,32
Kernel Exec Time,0.501855,2097152,32
Total Exec Time,4.26404,2097152,32
Memory Setup Time,3.70414,2097152,32
Kernel Exec Time,0.503103,2097152,32
Total Exec Time,5.07075,4194304,32
Memory Setup Time,4.022,4194304,32
Kernel Exec Time,0.991232,4194304,32
Total Exec Time,5.36273,4194304,32
Memory Setup Time,4.31327,4194304,32
Kernel Exec Time,0.991135,4194304,32
Total Exec Time,5.12674,4194304,32
Memory Setup Time,4.07775,4194304,32
Kernel Exec Time,0.991232,4194304,32
Total Exec Time,5.35125,4194304,32
Memory Setup Time,4.30129,4194304,32
Kernel Exec Time,0.991393,4194304,32
Total Exec Time,6.48251,4194304,32
Memory Setup Time,5.4298,4194304,32
Kernel Exec Time,0.992575,4194304,32
Total Exec Time,5.11506,4194304,32
Memory Setup Time,4.06314,4194304,32
Kernel Exec Time,0.991233,4194304,32
Total Exec Time,5.00727,4194304,32
Memory Setup Time,3.95918,4194304,32
Kernel Exec Time,0.992607,4194304,32
Total Exec Time,5.3864,4194304,32
Memory Setup Time,4.33955,4194304,32
Kernel Exec Time,0.991231,4194304,32
Total Exec Time,5.27008,4194304,32
Memory Setup Time,4.22248,4194304,32
Kernel Exec Time,0.991232,4194304,32
Total Exec Time,4.86649,4194304,32
Memory Setup Time,3.81726,4194304,32
Kernel Exec Time,0.991231,4194304,32
Total Exec Time,5.31439,4194304,32
Memory Setup Time,4.26253,4194304,32
Kernel Exec Time,0.993184,4194304,32
Total Exec Time,5.47051,4194304,32
Memory Setup Time,4.41816,4194304,32
Kernel Exec Time,0.992447,4194304,32
Total Exec Time,5.54294,4194304,32
Memory Setup Time,4.48723,4194304,32
Kernel Exec Time,0.991617,4194304,32
Total Exec Time,5.31896,4194304,32
Memory Setup Time,4.26565,4194304,32
Kernel Exec Time,0.991359,4194304,32
Total Exec Time,5.36635,4194304,32
Memory Setup Time,4.31839,4194304,32
Kernel Exec Time,0.990145,4194304,32
Total Exec Time,5.38934,4194304,32
Memory Setup Time,4.29171,4194304,32
Kernel Exec Time,0.99328,4194304,32
Total Exec Time,5.03679,4194304,32
Memory Setup Time,3.98015,4194304,32
Kernel Exec Time,0.991264,4194304,32
Total Exec Time,5.4709,4194304,32
Memory Setup Time,4.41919,4194304,32
Kernel Exec Time,0.992032,4194304,32
Total Exec Time,5.4914,4194304,32
Memory Setup Time,4.44076,4194304,32
Kernel Exec Time,0.991232,4194304,32
Total Exec Time,5.3049,4194304,32
Memory Setup Time,4.25306,4194304,32
Kernel Exec Time,0.991233,4194304,32
Total Exec Time,5.06137,4194304,32
Memory Setup Time,4.00952,4194304,32
Kernel Exec Time,0.991552,4194304,32
Total Exec Time,5.2018,4194304,32
Memory Setup Time,4.1504,4194304,32
Kernel Exec Time,0.992415,4194304,32
Total Exec Time,5.50572,4194304,32
Memory Setup Time,4.45797,4194304,32
Kernel Exec Time,0.991073,4194304,32
Total Exec Time,6.55631,4194304,32
Memory Setup Time,5.50203,4194304,32
Kernel Exec Time,0.993281,4194304,32
Total Exec Time,5.285,4194304,32
Memory Setup Time,4.23628,4194304,32
Kernel Exec Time,0.991231,4194304,32
Total Exec Time,5.33239,4194304,32
Memory Setup Time,4.2839,4194304,32
Kernel Exec Time,0.991135,4194304,32
Total Exec Time,5.28139,4194304,32
Memory Setup Time,4.23213,4194304,32
Kernel Exec Time,0.992671,4194304,32
Total Exec Time,5.1634,4194304,32
Memory Setup Time,4.11176,4194304,32
Kernel Exec Time,0.991232,4194304,32
Total Exec Time,7.16402,8388608,32
Memory Setup Time,5.07911,8388608,32
Kernel Exec Time,1.97318,8388608,32
Total Exec Time,7.01138,8388608,32
Memory Setup Time,4.98181,8388608,32
Kernel Exec Time,1.97018,8388608,32
Total Exec Time,7.96474,8388608,32
Memory Setup Time,5.932,8388608,32
Kernel Exec Time,1.96902,8388608,32
Total Exec Time,7.33125,8388608,32
Memory Setup Time,5.30072,8388608,32
Kernel Exec Time,1.97024,8388608,32
Total Exec Time,7.46528,8388608,32
Memory Setup Time,5.43355,8388608,32
Kernel Exec Time,1.97161,8388608,32
Total Exec Time,7.02001,8388608,32
Memory Setup Time,4.98639,8388608,32
Kernel Exec Time,1.97002,8388608,32
Total Exec Time,7.06191,8388608,32
Memory Setup Time,5.03037,8388608,32
Kernel Exec Time,1.97161,8388608,32
Total Exec Time,7.17416,8388608,32
Memory Setup Time,5.14622,8388608,32
Kernel Exec Time,1.97075,8388608,32
Total Exec Time,6.71039,8388608,32
Memory Setup Time,4.67848,8388608,32
Kernel Exec Time,1.97187,8388608,32
Total Exec Time,7.85207,8388608,32
Memory Setup Time,5.82502,8388608,32
Kernel Exec Time,1.97056,8388608,32
Total Exec Time,7.389,8388608,32
Memory Setup Time,5.31203,8388608,32
Kernel Exec Time,1.97257,8388608,32
Total Exec Time,25.4346,8388608,32
Memory Setup Time,23.3498,8388608,32
Kernel Exec Time,1.9745,8388608,32
Total Exec Time,7.8498,8388608,32
Memory Setup Time,5.82154,8388608,32
Kernel Exec Time,1.9703,8388608,32
Total Exec Time,11.379,8388608,32
Memory Setup Time,9.3017,8388608,32
Kernel Exec Time,1.97261,8388608,32
Total Exec Time,10.0986,8388608,32
Memory Setup Time,8.06449,8388608,32
Kernel Exec Time,1.97091,8388608,32
Total Exec Time,7.45859,8388608,32
Memory Setup Time,5.36118,8388608,32
Kernel Exec Time,1.97427,8388608,32
Total Exec Time,7.24323,8388608,32
Memory Setup Time,5.2128,8388608,32
Kernel Exec Time,1.97018,8388608,32
Total Exec Time,7.33326,8388608,32
Memory Setup Time,5.29865,8388608,32
Kernel Exec Time,1.97203,8388608,32
Total Exec Time,7.58851,8388608,32
Memory Setup Time,5.50164,8388608,32
Kernel Exec Time,1.97427,8388608,32
Total Exec Time,7.3866,8388608,32
Memory Setup Time,5.30009,8388608,32
Kernel Exec Time,1.97389,8388608,32
Total Exec Time,7.15844,8388608,32
Memory Setup Time,5.12991,8388608,32
Kernel Exec Time,1.97018,8388608,32
Total Exec Time,7.37054,8388608,32
Memory Setup Time,5.34159,8388608,32
Kernel Exec Time,1.9712,8388608,32
Total Exec Time,7.32091,8388608,32
Memory Setup Time,5.29253,8388608,32
Kernel Exec Time,1.97002,8388608,32
Total Exec Time,7.42127,8388608,32
Memory Setup Time,5.39176,8388608,32
Kernel Exec Time,1.97018,8388608,32
Total Exec Time,8.52749,8388608,32
Memory Setup Time,6.49809,8388608,32
Kernel Exec Time,1.97024,8388608,32
Total Exec Time,7.4703,8388608,32
Memory Setup Time,5.38859,8388608,32
Kernel Exec Time,1.97418,8388608,32
Total Exec Time,6.89688,8388608,32
Memory Setup Time,4.86893,8388608,32
Kernel Exec Time,1.97091,8388608,32
Total Exec Time,7.44573,8388608,32
