Event,ExecTime(ms),VectorSize,WorkGroupSize
Memory Setup Time,3.03537,2048,32
Kernel Exec Time,0.012288,2048,32
Total Exec Time,3.25337,2048,32
Memory Setup Time,3.18238,2048,32
Kernel Exec Time,0.012289,2048,32
Total Exec Time,3.01804,2048,32
Memory Setup Time,2.94201,2048,32
Kernel Exec Time,0.011265,2048,32
Total Exec Time,3.71205,2048,32
Memory Setup Time,3.63623,2048,32
Kernel Exec Time,0.012288,2048,32
Total Exec Time,2.71409,2048,32
Memory Setup Time,2.63981,2048,32
Kernel Exec Time,0.013311,2048,32
Total Exec Time,2.79196,2048,32
Memory Setup Time,2.71717,2048,32
Kernel Exec Time,0.011265,2048,32
Total Exec Time,2.7217,2048,32
Memory Setup Time,2.63218,2048,32
Kernel Exec Time,0.012288,2048,32
Total Exec Time,3.02909,2048,32
Memory Setup Time,2.95461,2048,32
Kernel Exec Time,0.011265,2048,32
Total Exec Time,2.02269,4096,32
Memory Setup Time,1.94548,4096,32
Kernel Exec Time,0.011263,4096,32
Total Exec Time,2.24661,4096,32
Memory Setup Time,2.17177,4096,32
Kernel Exec Time,0.012289,4096,32
Total Exec Time,2.6176,4096,32
Memory Setup Time,2.53909,4096,32
Kernel Exec Time,0.012289,4096,32
Total Exec Time,2.22634,4096,32
Memory Setup Time,2.15137,4096,32
Kernel Exec Time,0.012288,4096,32
Total Exec Time,2.1948,4096,32
Memory Setup Time,2.11506,4096,32
Kernel Exec Time,0.012288,4096,32
Total Exec Time,2.54348,4096,32
Memory Setup Time,2.46515,4096,32
Kernel Exec Time,0.012288,4096,32
Total Exec Time,2.29718,4096,32
Memory Setup Time,2.22082,4096,32
Kernel Exec Time,0.011263,4096,32
Total Exec Time,2.34559,4096,32
Memory Setup Time,2.27273,4096,32
Kernel Exec Time,0.013313,4096,32
Total Exec Time,2.49494,4096,32
Memory Setup Time,2.42196,4096,32
Kernel Exec Time,0.013313,4096,32
Total Exec Time,2.66945,4096,32
Memory Setup Time,2.58411,4096,32
Kernel Exec Time,0.012288,4096,32
Total Exec Time,2.5522,4096,32
Memory Setup Time,2.4773,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.14666,4096,32
Memory Setup Time,2.07399,4096,32
Kernel Exec Time,0.013311,4096,32
Total Exec Time,2.3797,4096,32
Memory Setup Time,2.30334,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.24148,4096,32
Memory Setup Time,2.16595,4096,32
Kernel Exec Time,0.011263,4096,32
Total Exec Time,2.61923,4096,32
Memory Setup Time,2.54569,4096,32
Kernel Exec Time,0.013313,4096,32
Total Exec Time,2.31747,4096,32
Memory Setup Time,2.24104,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.75096,4096,32
Memory Setup Time,2.67386,4096,32
Kernel Exec Time,0.012288,4096,32
Total Exec Time,2.69715,4096,32
Memory Setup Time,2.61676,4096,32
Kernel Exec Time,0.011264,4096,32
Total Exec Time,2.23815,4096,32
Memory Setup Time,2.1676,4096,32
Kernel Exec Time,0.013312,4096,32
Total Exec Time,3.03062,4096,32
Memory Setup Time,2.95622,4096,32
Kernel Exec Time,0.012289,4096,32
Total Exec Time,3.11006,4096,32
Memory Setup Time,3.03413,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,3.30653,4096,32
Memory Setup Time,3.23254,4096,32
Kernel Exec Time,0.011263,4096,32
Total Exec Time,2.96225,4096,32
Memory Setup Time,2.88775,4096,32
Kernel Exec Time,0.011265,4096,32
Total Exec Time,2.84572,4096,32
Memory Setup Time,2.76533,4096,32
Kernel Exec Time,0.012289,4096,32
Total Exec Time,2.17218,4096,32
Memory Setup Time,2.09739,4096,32
Kernel Exec Time,0.011264,4096,32
Total Exec Time,2.58252,4096,32
Memory Setup Time,2.48097,4096,32
Kernel Exec Time,0.013313,4096,32
Total Exec Time,2.63583,4096,32
Memory Setup Time,2.54115,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.33997,4096,32
Memory Setup Time,2.26417,4096,32
Kernel Exec Time,0.011263,4096,32
Total Exec Time,2.51283,4096,32
Memory Setup Time,2.43805,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.66458,4096,32
Memory Setup Time,2.59169,4096,32
Kernel Exec Time,0.012287,4096,32
Total Exec Time,2.49621,8192,32
Memory Setup Time,2.42091,8192,32
Kernel Exec Time,0.011265,8192,32
Total Exec Time,2.41328,8192,32
Memory Setup Time,2.33733,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.43724,8192,32
Memory Setup Time,2.36018,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.47714,8192,32
Memory Setup Time,2.40252,8192,32
Kernel Exec Time,0.011263,8192,32
Total Exec Time,2.15053,8192,32
Memory Setup Time,2.06897,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.53852,8192,32
Memory Setup Time,2.45993,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.52772,8192,32
Memory Setup Time,2.45161,8192,32
Kernel Exec Time,0.012288,8192,32
Total Exec Time,2.47476,8192,32
Memory Setup Time,2.39775,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,3.16844,8192,32
Memory Setup Time,3.0927,8192,32
Kernel Exec Time,0.011265,8192,32
Total Exec Time,2.50978,8192,32
Memory Setup Time,2.43238,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,3.37143,8192,32
Memory Setup Time,3.29381,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.14026,8192,32
Memory Setup Time,2.06664,8192,32
Kernel Exec Time,0.013311,8192,32
Total Exec Time,3.16057,8192,32
Memory Setup Time,3.08559,8192,32
Kernel Exec Time,0.011263,8192,32
Total Exec Time,2.18025,8192,32
Memory Setup Time,2.10926,8192,32
Kernel Exec Time,0.013311,8192,32
Total Exec Time,2.60534,8192,32
Memory Setup Time,2.50569,8192,32
Kernel Exec Time,0.013313,8192,32
Total Exec Time,2.5179,8192,32
Memory Setup Time,2.44602,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,3.90374,8192,32
Memory Setup Time,3.82002,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.21245,8192,32
Memory Setup Time,2.12647,8192,32
Kernel Exec Time,0.012288,8192,32
Total Exec Time,2.522,8192,32
Memory Setup Time,2.44574,8192,32
Kernel Exec Time,0.012288,8192,32
Total Exec Time,2.16246,8192,32
Memory Setup Time,2.08705,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.1634,8192,32
Memory Setup Time,2.0857,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.69668,8192,32
Memory Setup Time,2.61987,8192,32
Kernel Exec Time,0.011265,8192,32
Total Exec Time,2.71169,8192,32
Memory Setup Time,2.63639,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.55977,8192,32
Memory Setup Time,2.48166,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.24099,8192,32
Memory Setup Time,2.16256,8192,32
Kernel Exec Time,0.013311,8192,32
Total Exec Time,2.64537,8192,32
Memory Setup Time,2.56794,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.26631,8192,32
Memory Setup Time,2.1895,8192,32
Kernel Exec Time,0.011263,8192,32
Total Exec Time,2.56633,8192,32
Memory Setup Time,2.49079,8192,32
Kernel Exec Time,0.012287,8192,32
Total Exec Time,2.53438,8192,32
Memory Setup Time,2.45508,8192,32
Kernel Exec Time,0.012288,8192,32
Total Exec Time,2.32075,8192,32
Memory Setup Time,2.24407,8192,32
Kernel Exec Time,0.012289,8192,32
Total Exec Time,2.4013,16384,32
Memory Setup Time,2.31608,16384,32
Kernel Exec Time,0.016385,16384,32
Total Exec Time,4.59322,16384,32
Memory Setup Time,4.5103,16384,32
Kernel Exec Time,0.014336,16384,32
Total Exec Time,2.6995,16384,32
Memory Setup Time,2.60664,16384,32
Kernel Exec Time,0.014336,16384,32
Total Exec Time,3.52228,16384,32
Memory Setup Time,3.43986,16384,32
Kernel Exec Time,0.016385,16384,32
Total Exec Time,2.38626,16384,32
Memory Setup Time,2.30703,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,3.13584,16384,32
Memory Setup Time,3.05506,16384,32
Kernel Exec Time,0.016383,16384,32
Total Exec Time,2.50334,16384,32
Memory Setup Time,2.4242,16384,32
Kernel Exec Time,0.015361,16384,32
Total Exec Time,3.39481,16384,32
Memory Setup Time,3.31784,16384,32
Kernel Exec Time,0.014335,16384,32
Total Exec Time,2.32096,16384,32
Memory Setup Time,2.24009,16384,32
Kernel Exec Time,0.015361,16384,32
Total Exec Time,3.85425,16384,32
Memory Setup Time,3.77089,16384,32
Kernel Exec Time,0.016384,16384,32
Total Exec Time,2.29018,16384,32
Memory Setup Time,2.21012,16384,32
Kernel Exec Time,0.014337,16384,32
Total Exec Time,2.29343,16384,32
Memory Setup Time,2.21276,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,1.9061,16384,32
Memory Setup Time,1.8277,16384,32
Kernel Exec Time,0.014336,16384,32
Total Exec Time,2.14041,16384,32
Memory Setup Time,2.05743,16384,32
Kernel Exec Time,0.016383,16384,32
Total Exec Time,2.21262,16384,32
Memory Setup Time,2.12175,16384,32
Kernel Exec Time,0.016383,16384,32
Total Exec Time,1.90761,16384,32
Memory Setup Time,1.80783,16384,32
Kernel Exec Time,0.021504,16384,32
Total Exec Time,2.03426,16384,32
Memory Setup Time,1.95486,16384,32
Kernel Exec Time,0.013311,16384,32
Total Exec Time,2.2879,16384,32
Memory Setup Time,2.20845,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,2.0184,16384,32
Memory Setup Time,1.93705,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,2.60473,16384,32
Memory Setup Time,2.52592,16384,32
Kernel Exec Time,0.014336,16384,32
Total Exec Time,2.13614,16384,32
Memory Setup Time,2.05764,16384,32
Kernel Exec Time,0.014335,16384,32
Total Exec Time,2.06458,16384,32
Memory Setup Time,1.98122,16384,32
Kernel Exec Time,0.018433,16384,32
Total Exec Time,2.12237,16384,32
Memory Setup Time,2.04824,16384,32
Kernel Exec Time,0.014337,16384,32
Total Exec Time,2.70064,16384,32
Memory Setup Time,2.61817,16384,32
Kernel Exec Time,0.014335,16384,32
Total Exec Time,2.27339,16384,32
Memory Setup Time,2.18569,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,2.38592,16384,32
Memory Setup Time,2.30858,16384,32
Kernel Exec Time,0.015359,16384,32
Total Exec Time,3.01968,16384,32
Memory Setup Time,2.92984,16384,32
Kernel Exec Time,0.013313,16384,32
Total Exec Time,3.14847,16384,32
Memory Setup Time,3.06757,16384,32
Kernel Exec Time,0.014336,16384,32
Total Exec Time,2.5346,16384,32
Memory Setup Time,2.4572,16384,32
Kernel Exec Time,0.013311,16384,32
Total Exec Time,3.62343,16384,32
Memory Setup Time,3.54482,16384,32
Kernel Exec Time,0.013313,16384,32
Total Exec Time,2.62269,32768,32
Memory Setup Time,2.54128,32768,32
Kernel Exec Time,0.01536,32768,32
Total Exec Time,2.4545,32768,32
Memory Setup Time,2.36801,32768,32
Kernel Exec Time,0.016383,32768,32
Total Exec Time,2.48237,32768,32
Memory Setup Time,2.40253,32768,32
Kernel Exec Time,0.017409,32768,32
Total Exec Time,2.05472,32768,32
Memory Setup Time,1.97347,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,1.95965,32768,32
Memory Setup Time,1.87905,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,1.87913,32768,32
Memory Setup Time,1.80037,32768,32
Kernel Exec Time,0.015361,32768,32
Total Exec Time,2.17382,32768,32
Memory Setup Time,2.09181,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,2.31296,32768,32
Memory Setup Time,2.23039,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,2.26329,32768,32
Memory Setup Time,2.18168,32768,32
Kernel Exec Time,0.017409,32768,32
Total Exec Time,2.01695,32768,32
Memory Setup Time,1.93573,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,2.41416,32768,32
Memory Setup Time,2.32802,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,2.3595,32768,32
Memory Setup Time,2.27994,32768,32
Kernel Exec Time,0.016383,32768,32
Total Exec Time,2.32931,32768,32
Memory Setup Time,2.24696,32768,32
Kernel Exec Time,0.015359,32768,32
Total Exec Time,2.14534,32768,32
Memory Setup Time,2.06571,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,2.37589,32768,32
Memory Setup Time,2.29557,32768,32
Kernel Exec Time,0.015359,32768,32
Total Exec Time,2.47812,32768,32
Memory Setup Time,2.39709,32768,32
Kernel Exec Time,0.016383,32768,32
Total Exec Time,2.76101,32768,32
Memory Setup Time,2.65836,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,2.18215,32768,32
Memory Setup Time,2.10349,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,2.94016,32768,32
Memory Setup Time,2.85791,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,2.43646,32768,32
Memory Setup Time,2.33538,32768,32
Kernel Exec Time,0.023552,32768,32
Total Exec Time,2.37638,32768,32
Memory Setup Time,2.29458,32768,32
Kernel Exec Time,0.017408,32768,32
Total Exec Time,3.00767,32768,32
Memory Setup Time,2.93163,32768,32
Kernel Exec Time,0.017409,32768,32
Total Exec Time,3.17168,32768,32
Memory Setup Time,3.09551,32768,32
Kernel Exec Time,0.017409,32768,32
Total Exec Time,2.70264,32768,32
Memory Setup Time,2.62289,32768,32
Kernel Exec Time,0.015359,32768,32
Total Exec Time,3.57585,32768,32
Memory Setup Time,3.49214,32768,32
Kernel Exec Time,0.017407,32768,32
Total Exec Time,6.6574,32768,32
Memory Setup Time,6.57428,32768,32
Kernel Exec Time,0.01536,32768,32
Total Exec Time,2.58256,32768,32
Memory Setup Time,2.50356,32768,32
Kernel Exec Time,0.016385,32768,32
Total Exec Time,2.50114,32768,32
Memory Setup Time,2.4231,32768,32
Kernel Exec Time,0.018433,32768,32
Total Exec Time,2.4703,32768,32
Memory Setup Time,2.39246,32768,32
Kernel Exec Time,0.017409,32768,32
Total Exec Time,2.65578,32768,32
Memory Setup Time,2.57827,32768,32
Kernel Exec Time,0.017408,32768,32
Total Exec Time,2.22161,65536,32
Memory Setup Time,2.14101,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.60504,65536,32
Memory Setup Time,2.52239,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.42661,65536,32
Memory Setup Time,2.34611,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.34508,65536,32
Memory Setup Time,2.26286,65536,32
Kernel Exec Time,0.018432,65536,32
Total Exec Time,2.19364,65536,32
Memory Setup Time,2.11287,65536,32
Kernel Exec Time,0.016385,65536,32
Total Exec Time,2.66329,65536,32
Memory Setup Time,2.5824,65536,32
Kernel Exec Time,0.016385,65536,32
Total Exec Time,2.60209,65536,32
Memory Setup Time,2.5212,65536,32
Kernel Exec Time,0.016384,65536,32
Total Exec Time,2.64693,65536,32
Memory Setup Time,2.56255,65536,32
Kernel Exec Time,0.017408,65536,32
Total Exec Time,2.54615,65536,32
Memory Setup Time,2.46904,65536,32
Kernel Exec Time,0.018431,65536,32
Total Exec Time,2.29093,65536,32
Memory Setup Time,2.2135,65536,32
Kernel Exec Time,0.018431,65536,32
Total Exec Time,3.35304,65536,32
Memory Setup Time,3.27118,65536,32
Kernel Exec Time,0.017408,65536,32
Total Exec Time,3.39067,65536,32
Memory Setup Time,3.30732,65536,32
Kernel Exec Time,0.016384,65536,32
Total Exec Time,2.9976,65536,32
Memory Setup Time,2.91613,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.90736,65536,32
Memory Setup Time,2.82512,65536,32
Kernel Exec Time,0.016385,65536,32
Total Exec Time,2.97807,65536,32
Memory Setup Time,2.89492,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,3.10772,65536,32
Memory Setup Time,3.02678,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.40923,65536,32
Memory Setup Time,2.32737,65536,32
Kernel Exec Time,0.017408,65536,32
Total Exec Time,3.00069,65536,32
Memory Setup Time,2.92002,65536,32
Kernel Exec Time,0.017408,65536,32
Total Exec Time,3.69773,65536,32
Memory Setup Time,3.61446,65536,32
Kernel Exec Time,0.017408,65536,32
Total Exec Time,2.33196,65536,32
Memory Setup Time,2.24821,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.65362,65536,32
Memory Setup Time,2.57104,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.72391,65536,32
Memory Setup Time,2.64231,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.67833,65536,32
Memory Setup Time,2.59837,65536,32
Kernel Exec Time,0.016385,65536,32
Total Exec Time,2.48334,65536,32
Memory Setup Time,2.40344,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.72066,65536,32
Memory Setup Time,2.62738,65536,32
Kernel Exec Time,0.018432,65536,32
Total Exec Time,2.51701,65536,32
Memory Setup Time,2.43838,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.35342,65536,32
Memory Setup Time,2.27813,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.2939,65536,32
Memory Setup Time,2.21087,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.02117,65536,32
Memory Setup Time,1.93811,65536,32
Kernel Exec Time,0.017409,65536,32
Total Exec Time,2.3502,65536,32
Memory Setup Time,2.26961,65536,32
Kernel Exec Time,0.017407,65536,32
Total Exec Time,2.58704,131072,32
Memory Setup Time,2.49614,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.77576,131072,32
Memory Setup Time,2.68555,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,3.69575,131072,32
Memory Setup Time,3.60706,131072,32
Kernel Exec Time,0.025599,131072,32
Total Exec Time,3.79653,131072,32
Memory Setup Time,3.7087,131072,32
Kernel Exec Time,0.024575,131072,32
Total Exec Time,4.58462,131072,32
Memory Setup Time,4.49461,131072,32
Kernel Exec Time,0.026623,131072,32
Total Exec Time,4.53713,131072,32
Memory Setup Time,4.4468,131072,32
Kernel Exec Time,0.024577,131072,32
Total Exec Time,4.62353,131072,32
Memory Setup Time,4.53322,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,4.77465,131072,32
Memory Setup Time,4.68412,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,4.17088,131072,32
Memory Setup Time,4.08001,131072,32
Kernel Exec Time,0.027648,131072,32
Total Exec Time,4.2612,131072,32
Memory Setup Time,4.17292,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,4.02125,131072,32
Memory Setup Time,3.93163,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,4.42106,131072,32
Memory Setup Time,4.33254,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.65036,131072,32
Memory Setup Time,2.56123,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,2.52652,131072,32
Memory Setup Time,2.44196,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.27489,131072,32
Memory Setup Time,2.18493,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,2.59403,131072,32
Memory Setup Time,2.50354,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.53066,131072,32
Memory Setup Time,2.44022,131072,32
Kernel Exec Time,0.024576,131072,32
Total Exec Time,2.42932,131072,32
Memory Setup Time,2.33894,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.40867,131072,32
Memory Setup Time,2.31849,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,2.40047,131072,32
Memory Setup Time,2.31301,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.84397,131072,32
Memory Setup Time,2.75273,131072,32
Kernel Exec Time,0.0256,131072,32
Total Exec Time,2.88502,131072,32
Memory Setup Time,2.7946,131072,32
Kernel Exec Time,0.024576,131072,32
Total Exec Time,2.51965,131072,32
Memory Setup Time,2.42965,131072,32
Kernel Exec Time,0.026624,131072,32
Total Exec Time,2.37566,131072,32
Memory Setup Time,2.28625,131072,32
Kernel Exec Time,0.024576,131072,32
Total Exec Time,2.37745,131072,32
Memory Setup Time,2.28668,131072,32
Kernel Exec Time,0.026624,131072,32
Total Exec Time,2.68096,131072,32
Memory Setup Time,2.5918,131072,32
Kernel Exec Time,0.024577,131072,32
Total Exec Time,5.52042,131072,32
Memory Setup Time,5.4268,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,7.31303,131072,32
Memory Setup Time,7.2193,131072,32
Kernel Exec Time,0.024576,131072,32
Total Exec Time,2.67613,131072,32
Memory Setup Time,2.58707,131072,32
Kernel Exec Time,0.024576,131072,32
Total Exec Time,4.65573,131072,32
Memory Setup Time,4.56562,131072,32
Kernel Exec Time,0.025601,131072,32
Total Exec Time,3.02711,262144,32
Memory Setup Time,2.92569,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,3.03678,262144,32
Memory Setup Time,2.93288,262144,32
Kernel Exec Time,0.040959,262144,32
Total Exec Time,4.44367,262144,32
Memory Setup Time,4.34026,262144,32
Kernel Exec Time,0.040959,262144,32
Total Exec Time,4.72663,262144,32
Memory Setup Time,4.6217,262144,32
Kernel Exec Time,0.038913,262144,32
Total Exec Time,4.22764,262144,32
Memory Setup Time,4.12553,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,2.66455,262144,32
Memory Setup Time,2.56004,262144,32
Kernel Exec Time,0.039935,262144,32
Total Exec Time,2.43431,262144,32
Memory Setup Time,2.3321,262144,32
Kernel Exec Time,0.037889,262144,32
Total Exec Time,2.65441,262144,32
Memory Setup Time,2.55118,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,2.93985,262144,32
Memory Setup Time,2.83786,262144,32
Kernel Exec Time,0.037887,262144,32
Total Exec Time,2.40556,262144,32
Memory Setup Time,2.30197,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,2.33226,262144,32
Memory Setup Time,2.22985,262144,32
Kernel Exec Time,0.038913,262144,32
Total Exec Time,2.83712,262144,32
Memory Setup Time,2.72808,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,2.68645,262144,32
Memory Setup Time,2.58107,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,2.55455,262144,32
Memory Setup Time,2.45247,262144,32
Kernel Exec Time,0.038913,262144,32
Total Exec Time,2.59606,262144,32
Memory Setup Time,2.49248,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,2.78292,262144,32
Memory Setup Time,2.68037,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,2.62883,262144,32
Memory Setup Time,2.52549,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,2.99187,262144,32
Memory Setup Time,2.89075,262144,32
Kernel Exec Time,0.037889,262144,32
Total Exec Time,2.57268,262144,32
Memory Setup Time,2.46995,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,6.37954,262144,32
Memory Setup Time,6.27373,262144,32
Kernel Exec Time,0.039936,262144,32
Total Exec Time,5.17999,262144,32
Memory Setup Time,5.06379,262144,32
Kernel Exec Time,0.038913,262144,32
Total Exec Time,2.84509,262144,32
Memory Setup Time,2.74285,262144,32
Kernel Exec Time,0.038911,262144,32
Total Exec Time,4.96906,262144,32
Memory Setup Time,4.86527,262144,32
Kernel Exec Time,0.038911,262144,32
Total Exec Time,2.63034,262144,32
Memory Setup Time,2.52728,262144,32
Kernel Exec Time,0.039935,262144,32
Total Exec Time,3.54664,262144,32
Memory Setup Time,3.44401,262144,32
Kernel Exec Time,0.038911,262144,32
Total Exec Time,2.98467,262144,32
Memory Setup Time,2.88244,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,4.16368,262144,32
Memory Setup Time,4.05955,262144,32
Kernel Exec Time,0.038911,262144,32
Total Exec Time,3.92627,262144,32
Memory Setup Time,3.8306,262144,32
Kernel Exec Time,0.037888,262144,32
Total Exec Time,3.32866,262144,32
Memory Setup Time,3.22593,262144,32
Kernel Exec Time,0.038913,262144,32
Total Exec Time,3.01148,262144,32
Memory Setup Time,2.91007,262144,32
Kernel Exec Time,0.038912,262144,32
Total Exec Time,10.2993,524288,32
Memory Setup Time,10.1671,524288,32
Kernel Exec Time,0.066559,524288,32
Total Exec Time,2.90525,524288,32
Memory Setup Time,2.77669,524288,32
Kernel Exec Time,0.064513,524288,32
Total Exec Time,2.51024,524288,32
Memory Setup Time,2.38243,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,2.593,524288,32
Memory Setup Time,2.46307,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,2.75457,524288,32
Memory Setup Time,2.62636,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.62763,524288,32
Memory Setup Time,2.49891,524288,32
Kernel Exec Time,0.063488,524288,32
Total Exec Time,2.35332,524288,32
Memory Setup Time,2.22454,524288,32
Kernel Exec Time,0.06656,524288,32
Total Exec Time,2.7282,524288,32
Memory Setup Time,2.5887,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.90561,524288,32
Memory Setup Time,2.77475,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.78373,524288,32
Memory Setup Time,2.65881,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.50479,524288,32
Memory Setup Time,2.37534,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.51416,524288,32
Memory Setup Time,2.38527,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,2.72153,524288,32
Memory Setup Time,2.59454,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,6.59568,524288,32
Memory Setup Time,6.45977,524288,32
Kernel Exec Time,0.064513,524288,32
Total Exec Time,2.66438,524288,32
Memory Setup Time,2.53469,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,5.08608,524288,32
Memory Setup Time,4.9558,524288,32
Kernel Exec Time,0.066559,524288,32
Total Exec Time,2.59828,524288,32
Memory Setup Time,2.46972,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,4.99517,524288,32
Memory Setup Time,4.8665,524288,32
Kernel Exec Time,0.064511,524288,32
Total Exec Time,2.78278,524288,32
Memory Setup Time,2.6525,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,4.72897,524288,32
Memory Setup Time,4.59821,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,5.25864,524288,32
Memory Setup Time,5.12977,524288,32
Kernel Exec Time,0.064513,524288,32
Total Exec Time,4.14389,524288,32
Memory Setup Time,4.01771,524288,32
Kernel Exec Time,0.065536,524288,32
Total Exec Time,3.0169,524288,32
Memory Setup Time,2.88723,524288,32
Kernel Exec Time,0.065535,524288,32
Total Exec Time,2.89264,524288,32
Memory Setup Time,2.76496,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,3.06669,524288,32
Memory Setup Time,2.93767,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,2.60341,524288,32
Memory Setup Time,2.47358,524288,32
Kernel Exec Time,0.064512,524288,32
Total Exec Time,3.07844,524288,32
Memory Setup Time,2.94917,524288,32
Kernel Exec Time,0.06656,524288,32
Total Exec Time,3.0368,524288,32
