Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Total Exec Time,2.60502,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.46585,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.096256,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.81662,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.67491,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.096672,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.04525,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.9048,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098048,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.7897,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.64736,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098079,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.14114,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.00031,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098239,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.77042,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.62982,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.096961,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.78127,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.64036,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.096353,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.87408,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.73374,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.09696,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.66909,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.52822,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098305,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.82259,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.67749,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.09856,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.71574,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.57535,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.096256,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.71354,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.57086,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098304,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96566,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.82233,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098303,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.85589,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.71496,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097055,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.89695,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.75609,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097247,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.77558,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.63326,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097729,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.71804,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.57364,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.09824,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.70613,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.56246,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098304,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.62615,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.48559,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097633,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.74559,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.60382,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097728,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.90529,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.76436,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097888,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.71502,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.5724,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.09776,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.85001,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.70825,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097856,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.71657,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.5764,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097855,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.77738,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.63272,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.09808,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.72404,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.58238,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.097697,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.77318,131072,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.62223,131072,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.098304,131072,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.02101,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.79158,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184896,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.03812,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.80992,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184927,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.91614,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.68561,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.186272,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92383,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.69069,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.186368,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.90188,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.67038,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.186304,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96544,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.73665,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184352,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.88813,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.65808,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184993,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.18294,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95519,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18432,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.96576,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.73537,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18624,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.14888,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91662,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.186208,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98288,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.75404,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184319,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.92536,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.69726,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18432,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97855,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.75009,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184224,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.11579,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.88667,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184544,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.98109,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.7525,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185377,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97015,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.74196,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18432,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.95163,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.72294,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18432,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.97362,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.74325,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184704,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.95733,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.72901,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185344,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.02796,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.79988,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185664,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.01127,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.78272,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185504,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.55204,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.32336,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185729,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.30619,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.07803,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184705,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.87,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.64248,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.18432,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.50586,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,4.27814,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185184,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.8871,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.66041,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184385,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.1525,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92513,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184319,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.68175,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.45441,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.185633,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.00501,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.777,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184704,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.16992,262144,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.94198,262144,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.184383,262144,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.24663,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.84659,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356512,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.18375,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.78068,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356481,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.26867,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.86895,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356351,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.33076,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.93039,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356352,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.2163,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.81676,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356352,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.25276,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.85331,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.30246,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90265,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.357568,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.35219,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95089,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356832,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.3431,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.94191,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356641,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.29479,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89412,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356704,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.15534,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.75154,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356864,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.38989,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.99016,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356256,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.26981,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.86899,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356448,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.30686,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90652,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356704,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.40026,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.99988,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.357857,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.22606,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.82473,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.35744,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.236,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.83655,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356544,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.12825,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.72402,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356704,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.35681,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95729,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356351,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.44096,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.04088,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.357377,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.26449,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.86396,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356352,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.30626,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90043,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356256,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.29835,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89729,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356353,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.32156,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92241,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356351,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.17872,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.77821,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356319,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.27404,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8748,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356353,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.40532,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.99826,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356351,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.29818,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8976,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356416,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.34212,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.94244,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.355072,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.38976,524288,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.99028,524288,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.356097,524288,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.68046,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92536,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.704511,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.64486,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89903,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701152,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.66309,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91705,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702463,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.70056,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95473,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702561,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.69777,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.95296,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701888,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.7061,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.96202,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701664,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.70663,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.96206,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701119,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.5801,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8348,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702463,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.65325,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.90339,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702463,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.61023,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.8642,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702656,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.97043,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.18822,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.70592,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.7561,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.00872,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702496,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.80352,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.05804,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701184,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.91823,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.17269,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701121,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.66525,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91767,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702784,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.77525,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.02964,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.70224,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.67533,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92915,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702463,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.73854,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.99038,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702463,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.71136,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.96592,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701248,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.87891,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.13183,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702464,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.75547,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.0093,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702465,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.24654,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.50099,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701055,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.68224,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.93595,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702465,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.14104,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.39317,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.703072,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,21.8066,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,21.0611,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.701952,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.885,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.13938,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.700993,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,7.75164,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,7.00548,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.702528,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.67135,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92643,1048576,256,NVIDIA GeForce RTX 2080 Ti
Kernel Exec Time,0.70208,1048576,256,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.78977,1048576,256,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.0379,1048576,256,NVIDIA GeForce RTX 2080 Ti
