Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Enqueue Kernel Exec Time,5.1223,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.79059,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08339,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.2234,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.504,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.89203,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.6103,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12788,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,98.9129,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.7795,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.978,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.8561,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21887,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,187.754,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.4,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.246,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.6259,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40247,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,363.325,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.212,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,72.0024,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,75.2249,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8018,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,699.202,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.651,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,149.988,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,127.883,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5955,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1349.55,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,755.177,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,282.652,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,244.392,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1702,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2639.06,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1475.05,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,576.078,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,453.518,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.322,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5188.91,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2904.11,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1154.85,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,861.163,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.624,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.40666,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.08951,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.569344,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003968,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037407,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.309102,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.048764,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.180673,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003968,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037952,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.32648,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.043579,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.177248,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.031521,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.03872,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.413874,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.077424,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.186976,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.075073,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037825,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.58035,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.115999,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.248287,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.141313,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038144,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.827191,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.209303,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.319168,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.217056,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037632,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.26526,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.398781,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.479329,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.306016,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038623,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.2579,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.795664,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.907871,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.430465,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073727,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.62389,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.37192,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.947455,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.11734,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.143169,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.87382,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.92949,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.56262,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,2.04186,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.28224,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.5685,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.26319,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.77677,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.91962,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.560318,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.3429,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,13.3054,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.22048,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.67459,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08173,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,50.7579,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,23.5198,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,10.2126,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.8027,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.13091,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,97.4542,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.8874,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.3087,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,23.9574,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21889,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,188.279,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.547,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.2206,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,41.0258,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40164,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,354.968,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.766,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,71.819,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,66.4938,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8016,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,679.41,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,388.976,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,134.476,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,122.27,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5944,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1331.6,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,755.725,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,256.317,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,252.229,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1689,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2639.13,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1478.41,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,574.532,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,451.772,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.32,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5198.32,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2910.25,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1145.19,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,874.051,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.63,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.16966,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.090162,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.585664,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038561,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.325304,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.048105,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.197313,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.002784,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037632,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.351448,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042505,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.187647,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.048703,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037056,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.440248,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.075758,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.200704,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.090433,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037024,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.616327,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.114655,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.274433,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.152,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037824,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.864382,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.209585,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.350209,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.226527,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037216,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.32799,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.392476,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.524639,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.329793,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038912,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.24235,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.782535,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.915073,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.429313,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073537,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.65755,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.37688,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.968704,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.12406,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.142079,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.91207,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.93935,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.64374,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.99091,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.282017,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.6671,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.05092,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.95507,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,4.04618,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.561154,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.0324,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,12.8436,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.24186,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.79712,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.0834,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.1602,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.2478,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,10.2547,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.4404,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12976,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,96.7997,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.8922,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.5853,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,23.0111,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21889,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,186.006,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.674,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.9638,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,37.8798,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40262,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,363.775,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.397,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,72.6712,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,74.8146,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8018,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,714.558,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,399.9,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,150.229,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,130.746,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5944,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1352.76,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,752.235,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,290.546,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,242.649,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1704,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2628.56,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1471.78,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,574.683,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,447.682,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.326,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5200.62,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2907.14,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1145.74,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,878.913,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.635,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.37575,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.095077,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.582113,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004191,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037696,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.325298,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.04837,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.198655,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037953,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.353183,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042439,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.189921,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.048864,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038272,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.431514,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.069895,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.200063,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.089215,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037761,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.631108,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.125841,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.277184,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.153087,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037344,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.86297,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.210257,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.350207,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.225568,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038816,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.31325,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.393015,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.512096,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.327776,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038336,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.14313,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.793306,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.810752,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.423936,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.07248,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.62492,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.3367,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.965119,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.13498,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.142367,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.73763,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91201,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.50176,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.98304,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.281088,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.7415,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.05064,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.91629,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,4.16538,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.560574,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,28.602,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,13.4595,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.27446,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.99366,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08544,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.6287,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,25.0558,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,10.0469,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.3231,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12806,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,96.7876,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.7977,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.6236,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,23.0675,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21887,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,187.092,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.583,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,38.407,16777216,1024,NVIDIA GeForce RTX 2080 Ti
